,fsq_id,categories,chains,distance,link,name,timezone,geocodes.drop_off.latitude,geocodes.drop_off.longitude,geocodes.main.latitude,geocodes.main.longitude,geocodes.roof.latitude,geocodes.roof.longitude,location.address,location.country,location.cross_street,location.formatted_address,location.locality,location.postcode,location.region,location.address_extended,related_places.children,related_places.parent.fsq_id,related_places.parent.name
2299,4ae29039f964a520078f21e3,"[{'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13049, 'name': 'Diner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],833,/v3/places/4ae29039f964a520078f21e3,Village Idiot Pub,America/Toronto,,,43.654366,-79.391693,43.654366,-79.391693,126 Mc Caul St,CA,at Dundas St. W,"126 Mc Caul St (at Dundas St. W), Toronto ON M5T 1W2",Toronto,M5T 1W2,ON,,,,
2300,4b9c3602f964a520415536e3,"[{'id': 17058, 'name': 'Beer Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}]","[{'id': 'dca28a14-eb9f-44a7-a077-5a687d499af6', 'name': 'The Beer Store'}]",716,/v3/places/4b9c3602f964a520415536e3,Beer Store,America/Toronto,,,43.665413,-79.403461,43.665413,-79.403461,720 Spadina Ave,CA,Bloor St. W.,"720 Spadina Ave (Bloor St. W.), Toronto ON M5S 2T9",Toronto,M5S 2T9,ON,,,,
2301,5429f6d9498ec21e3812e735,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",[],881,/v3/places/5429f6d9498ec21e3812e735,The House of Cran,America/Toronto,43.691978,-79.314457,43.692076,-79.314233,43.692076,-79.314233,175 Coleridge Ave,CA,Lumsden and Woodbine,"175 Coleridge Ave (Lumsden and Woodbine), Toronto ON M4C 4H8",Toronto,M4C 4H8,ON,,,,
2302,4af5cc04f964a520f9fc21e3,"[{'id': 17058, 'name': 'Beer Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}]","[{'id': 'dca28a14-eb9f-44a7-a077-5a687d499af6', 'name': 'The Beer Store'}]",638,/v3/places/4af5cc04f964a520f9fc21e3,Beer Store,America/Toronto,,,43.693634,-79.316772,43.693634,-79.316772,1270 Woodbine Ave,CA,at Mortimer Ave.,"1270 Woodbine Ave (at Mortimer Ave.), Toronto ON M4C 4E6",Toronto,M4C 4E6,ON,,,,
2303,5612ea8b498e102e764fc304,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}, {'id': 13152, 'name': 'Brasserie', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",[],206,/v3/places/5612ea8b498e102e764fc304,Bar Hop Brewco,America/Toronto,,,43.649093,-79.39319,43.649093,-79.39319,137 Peter St,CA,Peter & Richmond,"137 Peter St (Peter & Richmond), Toronto ON M5V 2H3",Toronto,M5V 2H3,ON,,,,
2304,574b4b88cd10af18a047f226,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",[],469,/v3/places/574b4b88cd10af18a047f226,Mascot Brewery Beer Garden,America/Toronto,,,43.647355,-79.386976,43.647355,-79.386976,220 King St E,CA,,"220 King St E, Toronto ON",Toronto,,ON,,,,
2305,586b05e9e6160c429b4b318a,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",[],569,/v3/places/586b05e9e6160c429b4b318a,Stefansplatz,America/Toronto,,,43.655146,-79.390228,43.655146,-79.390228,195 Saint Patrick St,CA,Dundas St,"195 Saint Patrick St (Dundas St), Toronto ON M5T 2Y8",Toronto,M5T 2Y8,ON,,,,
2306,5286b3cc11d2a16180fd187e,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",[],919,/v3/places/5286b3cc11d2a16180fd187e,Foundation Bar,America/Toronto,,,43.652664,-79.380342,43.652664,-79.380342,14 W Queen St,CA,in Eaton Centre,"14 W Queen St (in Eaton Centre), Toronto ON",Toronto,,ON,,,,
2307,640754ce33ca1b18d92dcae8,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",[],971,/v3/places/640754ce33ca1b18d92dcae8,Burdock,America/Toronto,43.653802,-79.402112,43.653999,-79.402154,43.653999,-79.402154,6 Denison Sq,CA,,"6 Denison Sq, Toronto ON M5T 1K8",Toronto,M5T 1K8,ON,,,,
2308,4d892556401a224b9eb38618,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13074, 'name': 'Austrian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/austrian_', 'suffix': '.png'}}]",[],235,/v3/places/4d892556401a224b9eb38618,Town Crier Pub,America/Toronto,,,43.648185,-79.39024,43.648185,-79.39024,115 John St,CA,at Adelaide St. W,"115 John St (at Adelaide St. W), Toronto ON M9N 1J9",Toronto,M9N 1J9,ON,,,,
2309,4ad7bf71f964a5205b0e21e3,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13077, 'name': 'Belgian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],510,/v3/places/4ad7bf71f964a5205b0e21e3,Sin and Redemption,America/Toronto,,,43.654588,-79.391728,43.654588,-79.391728,136 McCaul St,CA,at Dundas St.,"136 McCaul St (at Dundas St.), Toronto ON M5T 1W2",Toronto,M5T 1W2,ON,,,,
2310,4fcc0dd177167574f0de38d5,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],530,/v3/places/4fcc0dd177167574f0de38d5,Bar Hop,America/Toronto,,,43.645579,-79.393658,43.645579,-79.393658,391 King St W,CA,at Charlotte St,"391 King St W (at Charlotte St), Toronto ON M5V 1K1",Toronto,M5V 1K1,ON,,,,
2311,2be7c478fa9e4a1431a0bc3b,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",[],936,/v3/places/2be7c478fa9e4a1431a0bc3b,Charlesbourg Brewing Co,,,,43.65002,-79.379641,43.65002,-79.379641,1234 Consumers Dr,CA,,"1234 Consumers Dr, Toronto ON L1N 0J8",Toronto,L1N 0J8,ON,,,,
2312,4ae603a5f964a52010a421e3,"[{'id': 13007, 'name': 'Beer Garden', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}, {'id': 13026, 'name': 'BBQ Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}}, {'id': 13383, 'name': 'Steakhouse', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}}]",[],794,/v3/places/4ae603a5f964a52010a421e3,The Loose Moose Tap & Grill,America/Toronto,,,43.64533,-79.383943,43.64533,-79.383943,146 Front St W,CA,btwn Simcoe & York,"146 Front St W (btwn Simcoe & York), Toronto ON M5J 1G2",Toronto,M5J 1G2,ON,,,,
2313,5957bd26d1a40251f53875e5,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],515,/v3/places/5957bd26d1a40251f53875e5,Godspeed Brewery,America/Toronto,,,43.672563,-79.319341,43.672563,-79.319341,242 Coxwell Ave,CA,at Gerrard St E,"242 Coxwell Ave (at Gerrard St E), Toronto ON M4L 3B2",Toronto,M4L 3B2,ON,,,,
2314,562f9aad498ec01ee3f0b262,"[{'id': 11163, 'name': 'Shipping, Freight, and Material Transportation Service', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/default_', 'suffix': '.png'}}, {'id': 17058, 'name': 'Beer Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}]",[],600,/v3/places/562f9aad498ec01ee3f0b262,Always - Dial a Bottle Delivery - Toronto,America/Toronto,,,43.679714,-79.31046,43.679714,-79.31046,718 Woodbine Ave,CA,,"718 Woodbine Ave, Toronto ON M4E 2J1",Toronto,M4E 2J1,ON,,,,
2315,574b4b88cd10af18a047f226,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",[],484,/v3/places/574b4b88cd10af18a047f226,Mascot Brewery Beer Garden,America/Toronto,,,43.647355,-79.386976,43.647355,-79.386976,220 King St E,CA,,"220 King St E, Toronto ON",Toronto,,ON,,,,
2316,5612ea8b498e102e764fc304,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}, {'id': 13152, 'name': 'Brasserie', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",[],811,/v3/places/5612ea8b498e102e764fc304,Bar Hop Brewco,America/Toronto,,,43.649093,-79.39319,43.649093,-79.39319,137 Peter St,CA,Peter & Richmond,"137 Peter St (Peter & Richmond), Toronto ON M5V 2H3",Toronto,M5V 2H3,ON,,,,
2317,4a9f21c0f964a520a63c20e3,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],585,/v3/places/4a9f21c0f964a520a63c20e3,The 3 Brewers,America/Toronto,,,43.655472,-79.380321,43.655472,-79.380321,275 Yonge St,CA,btwn Dundas St. E & Shuter St.,"275 Yonge St (btwn Dundas St. E & Shuter St.), Toronto ON M5B 1N8",Toronto,M5B 1N8,ON,,,,
2318,597abafcb2958f7e523ea993,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],895,/v3/places/597abafcb2958f7e523ea993,Goose Island Brew House - Toronto,America/Toronto,,,43.647367,-79.373656,43.647367,-79.373656,70 the Esplanade,CA,,"70 the Esplanade, Toronto ON M5E 1R2",Toronto,M5E 1R2,ON,,,,
2319,5286b3cc11d2a16180fd187e,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",[],338,/v3/places/5286b3cc11d2a16180fd187e,Foundation Bar,America/Toronto,,,43.652664,-79.380342,43.652664,-79.380342,14 W Queen St,CA,in Eaton Centre,"14 W Queen St (in Eaton Centre), Toronto ON",Toronto,,ON,,,,
2320,586b05e9e6160c429b4b318a,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",[],730,/v3/places/586b05e9e6160c429b4b318a,Stefansplatz,America/Toronto,,,43.655146,-79.390228,43.655146,-79.390228,195 Saint Patrick St,CA,Dundas St,"195 Saint Patrick St (Dundas St), Toronto ON M5T 2Y8",Toronto,M5T 2Y8,ON,,,,
2321,4dfbb793814d9c07902a61fa,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",[],786,/v3/places/4dfbb793814d9c07902a61fa,The Garden Pub,America/Toronto,43.647976,-79.374701,43.647803,-79.374613,43.647803,-79.374613,37 Front St E,CA,2nd Floor,"37 Front St E (2nd Floor), Toronto ON M5E 1B3",Toronto,M5E 1B3,ON,,,,
2322,2be7c478fa9e4a1431a0bc3b,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",[],330,/v3/places/2be7c478fa9e4a1431a0bc3b,Charlesbourg Brewing Co,,,,43.65002,-79.379641,43.65002,-79.379641,1234 Consumers Dr,CA,,"1234 Consumers Dr, Toronto ON L1N 0J8",Toronto,L1N 0J8,ON,,,,
2323,4ba40e6cf964a520ab7c38e3,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",[],905,/v3/places/4ba40e6cf964a520ab7c38e3,Ice Box,America/Toronto,,,43.643222,-79.379728,43.643222,-79.379728,40 Bay St,CA,,"40 Bay St, Toronto ON M5J 2X2",Toronto,M5J 2X2,ON,,,4b155081f964a520b4b023e3,Scotiabank Arena
2324,601d14d442fb60302fae8306,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],439,/v3/places/601d14d442fb60302fae8306,CRAFT Beer Market Toronto,America/Toronto,,,43.6502,-79.37794,43.6502,-79.37794,1 Adelaide St E,CA,,"1 Adelaide St E, Toronto ON M5C 2V9",Toronto,M5C 2V9,ON,# 101,[],,
2325,4be7040dd4f7c9b6e8562720,"[{'id': 17058, 'name': 'Beer Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}]","[{'id': 'dca28a14-eb9f-44a7-a077-5a687d499af6', 'name': 'The Beer Store'}]",95,/v3/places/4be7040dd4f7c9b6e8562720,Beer Store,America/Toronto,,,43.693673,-79.441012,43.693673,-79.441012,529 Oakwood Ave,CA,,"529 Oakwood Ave, Toronto ON M6E 2X2",Toronto,M6E 2X2,ON,,,,
2326,5af8cd06f8cbd4002c3524d6,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],29,/v3/places/5af8cd06f8cbd4002c3524d6,Five Points Bar and Grill,America/Toronto,43.692902,-79.441428,43.692796,-79.441479,43.692796,-79.441479,636 Vaughan Rd,CA,,"636 Vaughan Rd, Toronto ON M6E 2Y3",Toronto,M6E 2Y3,ON,,,,
2327,4adf422af964a520d77821e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],978,/v3/places/4adf422af964a520d77821e3,Duke of Kent,America/Toronto,,,43.707899,-79.398359,43.707899,-79.398359,2315 Yonge St,CA,at Roehampton Ave.,"2315 Yonge St (at Roehampton Ave.), Toronto ON M4P 2C6",Toronto,M4P 2C6,ON,,,,
2328,4adf957df964a520cc7b21e3,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],204,/v3/places/4adf957df964a520cc7b21e3,Granite Brewery,America/Toronto,,,43.707916,-79.389609,43.707916,-79.389609,245 Eglinton Ave E,CA,at Mount Pleasant,"245 Eglinton Ave E (at Mount Pleasant), Toronto ON M4P 3B7",Toronto,M4P 3B7,ON,,,,
2329,4ae5077ef964a52018a021e3,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}]",[],811,/v3/places/4ae5077ef964a52018a021e3,St. Louis Bar and Grill,America/Toronto,,,43.701556,-79.397534,43.701556,-79.397534,2050 Yonge St,CA,at Lola Rd.,"2050 Yonge St (at Lola Rd.), Toronto ON M4S 1Z9",Toronto,M4S 1Z9,ON,# 200,,,
2330,4af46f31f964a5206af221e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13049, 'name': 'Diner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}}]",[],503,/v3/places/4af46f31f964a5206af221e3,The Rose & Crown,America/Toronto,43.70846,-79.398704,43.708506,-79.398503,43.708506,-79.398503,2335 Yonge St,CA,btwn Broadway Ave. & Roehampton Ave.,"2335 Yonge St (btwn Broadway Ave. & Roehampton Ave.), Toronto ON M4P 2C8",Toronto,M4P 2C8,ON,,,,
2331,4adf422af964a520d77821e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],476,/v3/places/4adf422af964a520d77821e3,Duke of Kent,America/Toronto,,,43.707899,-79.398359,43.707899,-79.398359,2315 Yonge St,CA,at Roehampton Ave.,"2315 Yonge St (at Roehampton Ave.), Toronto ON M4P 2C6",Toronto,M4P 2C6,ON,,,,
2332,5d7c0c678d63310008f4f97e,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",[],126,/v3/places/5d7c0c678d63310008f4f97e,Cass Avenue,America/Toronto,43.707616,-79.394096,43.707757,-79.394124,43.707757,-79.394124,150 Eglinton Ave E,CA,,"150 Eglinton Ave E, Toronto ON M4P 1E8",Toronto,M4P 1E8,ON,,,,
2333,9cefdfee3ab944dc83efbd3b,"[{'id': 10000, 'name': 'Arts and Entertainment', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}}, {'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",[],245,/v3/places/9cefdfee3ab944dc83efbd3b,Gibraltars Rock Brewing Co,,43.708537,-79.389535,43.708263,-79.389477,43.708263,-79.389477,245 Eglinton Ave E,CA,,"245 Eglinton Ave E, Toronto ON M4P 3B7",Toronto,M4P 3B7,ON,,,,
2334,4e21d67f1f6effe84f756fb4,"[{'id': 17058, 'name': 'Beer Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}, {'id': 17076, 'name': 'Liquor Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_liquor_', 'suffix': '.png'}}, {'id': 17080, 'name': 'Wine Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_wineshop_', 'suffix': '.png'}}]",[],1249,/v3/places/4e21d67f1f6effe84f756fb4,Soda Centre & Home Brewer's Retail,America/Toronto,43.758144,-79.198502,43.758222,-79.198781,43.758222,-79.198781,4180 Kingston Rd,CA,Kingston Rd & Overtute,"4180 Kingston Rd (Kingston Rd & Overtute), Toronto ON M1E 2M4",Toronto,M1E 2M4,ON,# 12,,,
2335,5993586c31fd14044089f8c5,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],712,/v3/places/5993586c31fd14044089f8c5,Kensington Brewing Co,America/Toronto,,,43.656441,-79.402543,43.656441,-79.402543,299 Augusta Ave,CA,,"299 Augusta Ave, Toronto ON M5T 2M2",Toronto,M5T 2M2,ON,,,,
2336,640754ce33ca1b18d92dcae8,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",[],1007,/v3/places/640754ce33ca1b18d92dcae8,Burdock,America/Toronto,43.653802,-79.402112,43.653999,-79.402154,43.653999,-79.402154,6 Denison Sq,CA,,"6 Denison Sq, Toronto ON M5T 1K8",Toronto,M5T 1K8,ON,,,,
2337,4ade455bf964a520837421e3,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}]",[],291,/v3/places/4ade455bf964a520837421e3,Harbord House,America/Toronto,,,43.66245,-79.405607,43.66245,-79.405607,150 Harbord St,CA,,"150 Harbord St, Toronto ON M5S 1H2",Toronto,M5S 1H2,ON,,,,
2338,5707bcb9498e709b544e20b2,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],235,/v3/places/5707bcb9498e709b544e20b2,Her Father's Cider Bar + Kitchen,America/Toronto,43.662553,-79.404602,43.662413,-79.404572,43.662413,-79.404572,119 Harbord St,CA,at Major St,"119 Harbord St (at Major St), Toronto ON M5S 1G7",Toronto,M5S 1G7,ON,,,,
2339,57817461498e4ac40d24a6d6,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],620,/v3/places/57817461498e4ac40d24a6d6,Crafty Coyote,America/Toronto,,,43.665421,-79.408747,43.665421,-79.408747,511 Bloor St W,CA,Borden St.,"511 Bloor St W (Borden St.), Toronto ON M5S 1Y4",Toronto,M5S 1Y4,ON,,,,
2340,4ad4c05ff964a52006f720e3,"[{'id': 13049, 'name': 'Diner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}}, {'id': 13302, 'name': 'Mediterranean Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mediterranean_', 'suffix': '.png'}}, {'id': 13309, 'name': 'Middle Eastern Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/middleeastern_', 'suffix': '.png'}}]",[],565,/v3/places/4ad4c05ff964a52006f720e3,By the Way Cafe,America/Toronto,43.665885,-79.407646,43.666005,-79.407671,43.666005,-79.407671,400 Bloor St W,CA,,"400 Bloor St W, Toronto ON M5S 1X5",Toronto,M5S 1X5,ON,,,,
2341,ca83ce3adcd348af612c7cf4,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],727,/v3/places/ca83ce3adcd348af612c7cf4,Kensington Brewing Co,,,,43.656389,-79.402488,43.656389,-79.402488,156 Augusta Ave,CA,,"156 Augusta Ave, Toronto ON M5T 2L5",Toronto,M5T 2L5,ON,,,,
2342,4b9c3602f964a520415536e3,"[{'id': 17058, 'name': 'Beer Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}]","[{'id': 'dca28a14-eb9f-44a7-a077-5a687d499af6', 'name': 'The Beer Store'}]",303,/v3/places/4b9c3602f964a520415536e3,Beer Store,America/Toronto,,,43.665413,-79.403461,43.665413,-79.403461,720 Spadina Ave,CA,Bloor St. W.,"720 Spadina Ave (Bloor St. W.), Toronto ON M5S 2T9",Toronto,M5S 2T9,ON,,,,
2343,56bba613498ec1805b60a327,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",[],786,/v3/places/56bba613498ec1805b60a327,Brewhaha Craft Beer Lounge,America/Toronto,43.669363,-79.39732,43.669174,-79.39728,43.669174,-79.39728,39 Prince Arthur Ave,CA,,"39 Prince Arthur Ave, Toronto ON M5R 1B2",Toronto,M5R 1B2,ON,,,4ad90125f964a520071721e3,Duke of York
2344,4ae63396f964a5208fa521e3,"[{'id': 17058, 'name': 'Beer Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}]","[{'id': 'dca28a14-eb9f-44a7-a077-5a687d499af6', 'name': 'The Beer Store'}]",964,/v3/places/4ae63396f964a5208fa521e3,Beer Store,America/Toronto,,,43.655333,-79.407743,43.655333,-79.407743,452 Bathurst St,CA,College,"452 Bathurst St (College), Toronto ON M5T 2S6",Toronto,M5T 2S6,ON,,,,
